product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
c477957dd9b5f51032f3631c50630585,cama_mesa_banho,290,7960,10,16000,350,200,250,1
410d5b211dce5611e7a6412bf0cc30fa,telefonia,420,3790,10,1000,190,30,110,7
3963a38599692e337822f032da892d5e,casa_construcao,530,8490,40,6000,220,180,220,0
0fb24ffeb90c073288dd0de0d015cd51,malas_acessorios,490,2770,10,6000,220,440,390,0
a7bbff32c7321478b29f924301a1867d,utilidades_domesticas,310,3220,20,3000,250,60,150,0
ea000c74939d315d768282230f7c232d,relogios_presentes,440,4170,10,8000,200,120,150,6
7c6ae4d12d2754ca0826ad17792c554e,esporte_lazer,550,28480,10,20000,330,300,300,3
9630b857efd71e4e583678219f57f0e2,malas_acessorios,550,8120,50,13000,350,190,290,0
2be252f11ad496bf9d981165c040af65,pet_shop,470,5560,10,15000,200,300,300,0
67a1dead9b9555dec71ee0a4dd82e155,cool_stuff,270,38660,20,7000,160,100,200,0
51fed4afb1b41d00ad9d25a73b7fbbc7,consoles_games,480,3030,30,2500,210,70,150,0
73a1c27772beb35c2b0caf9a809570f8,automotivo,580,2170,20,1500,250,150,150,9
245934f7e4cec1769f1b1107fc8b1500,beleza_saude,560,39390,10,15000,160,160,150,2
bc86251d831265a9937ccfccecd6c224,automotivo,590,8670,50,15000,680,90,330,9
44523a5e61f0a718c2231922b8856ad7,relogios_presentes,420,2660,20,2860,180,110,140,6
0db0a25da8420d8e6d918b552c3c4891,telefonia,330,1450,10,1000,200,200,200,7
67a0da468c31cff23c32dbfb6dcb6b70,cama_mesa_banho,400,1620,10,9000,330,90,380,1
77fdeb8d4f7502f75b6779205f30a875,cama_mesa_banho,560,3330,10,122500,620,270,470,1
9339df4b551cc289617ed742b9af7925,telefonia,540,4090,10,2000,190,40,110,7
cb6d69daafeddab34122e1de88e1274c,utilidades_domesticas,580,3790,10,18500,250,210,210,0
a2df39260fbfda368c11ffcb4f66395b,informatica_acessorios,560,2920,10,2000,160,50,110,5
046eee903d62294ffad4e38ae6aa730e,cama_mesa_banho,320,2190,10,93250,500,180,280,1
2b80e83f77008f81ae402882631eba97,papelaria,530,2210,30,3500,240,70,140,0
b3cde9c63f334490ef1c3348bb7dfc3c,moveis_decoracao,510,2330,10,7000,250,300,350,4
cbfe76ab27b6cb27aaafcc2199f9dab9,esporte_lazer,490,30250,10,64500,510,310,310,3
a7bd5cdf5ec9debc822d3d64b5c4a80f,brinquedos,550,5090,30,12500,300,200,400,0
69d110cc75a123721c86bcfc77fa8afb,cama_mesa_banho,580,8970,10,15000,450,30,370,1
f9cce45ac1d0fa42141d4dfb90bc3b14,moveis_decoracao,590,12100,10,3000,180,90,140,4
484cd384cbaef07d790fa5b3747269da,beleza_saude,280,29200,10,3500,200,200,200,2
2b752ed328ea866e4721ca4e236a416c,moveis_cozinha_area_de_servico_jantar_e_jardim,470,22010,40,300000,160,20,110,0
0f3288619c16188d156acc3ba91f36ab,esporte_lazer,550,2660,50,3000,200,150,150,3
b79361867edbe85462b548334d136a8a,beleza_saude,490,17730,20,1250,130,70,90,2
4fb3bad6b502eaca3b6d7d87bc1613a4,casa_conforto_2,550,1910,10,6630,200,200,200,0
03d10117bf5dbd1e4f194566be73de5a,cama_mesa_banho,530,2550,10,23500,450,150,350,1
24dd446745b812ef3347d7ae00f5541f,eletroportateis,520,10760,10,17500,200,160,200,0
56a332a91c4fb30091bc24e82ecbea29,automotivo,550,11800,10,18000,160,20,110,9
d4c52f33c1f0cbe94b47983bc6043e23,automotivo,580,7000,10,1000,320,20,240,9
d9c32c8680c2426cade754f10d61e5d8,relogios_presentes,590,5430,10,3250,190,130,190,6
2514ff519f69595934371404ff50911d,utilidades_domesticas,440,7520,40,4450,190,120,120,0
6a9f754fa948a2f0304ee2b75f801da6,brinquedos,380,4360,10,5500,280,60,150,0
71fa3ded050dac9c89b71383bbe4df76,fashion_calcados,400,3030,120,4000,290,70,160,0
32b2c8b108d24d0729982597ff9aa62c,papelaria,570,3090,10,6000,410,100,290,0
79d93bd70ef865017b4360427aad383e,fashion_bolsas_e_acessorios,400,2120,10,2000,240,90,160,0
88a1223b29fac4c3abef8d1369dbbaea,cine_foto,630,6770,70,55000,250,320,470,0
462c87a3fc71bedec932e8fbadf1a9d5,livros_interesse_geral,480,31770,10,8800,280,60,170,0
32e390b4e48d09326cac6e93679160aa,brinquedos,560,4550,20,18000,420,200,400,0
64b4fdd3c24f7e8c49133cad3718bfc4,moveis_decoracao,630,12530,80,300000,600,600,600,4
b803bade7b2c0dcdcf77208103ab29f1,bebes,540,11890,30,23000,420,250,150,0
43706a3188de57bb50aa9f10e3b2fbde,beleza_saude,590,15070,10,1500,160,40,160,2
1a6bdef0156314f8f852fe58564a31cb,moveis_decoracao,310,13300,10,1000,400,20,300,4
cfa14c9ef22bd6c41e20df06de9dfa76,utilidades_domesticas,600,2170,20,99500,610,310,310,0
a855248349fb73a158bae22b79ae955f,moveis_decoracao,530,7520,10,5500,200,150,150,4
a0fe1efb855f3e786f0650268cd77f44,agro_industria_e_comercio,350,3800,10,1250,200,40,130,0
630c84b1ce83ae0e9ddc05a1410391e9,pet_shop,310,5410,20,24000,400,300,300,0
f28cbd414cd06f1ae84065c8dd8be834,esporte_lazer,600,8060,10,7000,200,120,160,3
d7973e54f0df08e88e0500f722dd8bce,moveis_decoracao,550,12460,30,3000,240,100,130,4
4ce6c1b5cfe26c9f980438fc1c810f8d,construcao_ferramentas_jardim,570,12270,10,62000,760,280,180,0
1c1baeabe25824c8c22b511643852906,beleza_saude,520,5770,10,4570,190,120,160,2
19239f99ecca2c266c57cdce121a6727,cool_stuff,210,6080,10,8500,310,200,320,0
ba9eeef22d7f8d8ce64d99839cfdcee7,beleza_saude,600,29830,70,25250,260,160,310,2
4532fa1bbe47099ce5c9e2313fb9bf2a,automotivo,600,11240,30,1300,170,40,140,9
2c695dc2939365d813861228bc70abb2,automotivo,540,700,50,500,160,180,140,9
fc877e6bbeb95de8809398eca3f2a3fe,eletronicos,580,7800,20,26000,180,70,300,0
f11c4213fbb2d511dc25037a3c31117b,bebes,560,4870,10,140000,620,470,320,0
a3dae37f1227e4037d5e3be3f228bc84,informatica_acessorios,600,5220,10,27000,380,380,380,5
abe171a94bee936786955f928bd764ab,cama_mesa_banho,540,5530,10,13000,350,90,250,1
49466a763c580ece2f646db1e2f5b47a,livros_interesse_geral,240,1190,10,9500,250,40,180,0
3a0ddc9fcc7d62e474b62ea3e2a45d39,brinquedos,480,4700,20,6500,400,200,200,0
60f61a8c9946c02343e43b76bd909a86,bebes,260,4830,10,117500,700,220,500,0
cc60892b5adc06df9d5cc4531fc06df6,bebes,420,4900,10,6000,250,100,250,0
4cc5551420f5d33daee6924b914125cb,casa_construcao,630,3790,40,7000,160,200,380,0
715ff1d94c99db18163cae1eb40f9bb0,cama_mesa_banho,340,4370,10,4000,160,120,110,1
ca94d73e8f12ba9a6393af8224536f90,informatica_acessorios,600,17530,10,8850,200,120,120,5
7273e94a33eb07341d5d86a7b815f901,consoles_games,250,3610,10,5000,160,20,110,0
30ac6df06dc59ad72cf2f158fc2d904c,utilidades_domesticas,530,10340,20,165500,220,650,400,0
67b0d38a61d8e4c1c1df7d56276302aa,fashion_bolsas_e_acessorios,630,6550,40,3000,160,90,110,0
a339bbe3ca97f9ea3c3828f4e7de5309,beleza_saude,430,23560,10,7250,200,160,190,2
8e87b57f5bc7661130ee7803017f3f32,fashion_roupa_masculina,330,8050,20,3000,160,20,110,0
f2b264b1a4602b87d64eebefc899c1d0,ferramentas_jardim,420,7900,20,10000,300,150,300,8
b7d8ee5cdbf5e7844a13e8e93ba81195,eletroportateis,490,740,10,7000,160,350,250,0
b8411dee248601bc460bac8e1fb8a102,cama_mesa_banho,560,4710,30,5250,240,70,290,1
4bb72c0d466766c287b67e15fb8121dd,automotivo,580,7050,20,3500,170,210,110,9
143bd097a677b205de2380a93b1f1a99,construcao_ferramentas_construcao,540,1270,50,86000,600,200,400,0
f7bd9877cbaebdd3c596190ac46802b9,brinquedos,580,4230,30,4000,200,140,120,0
37c3932ee8a101cbabcfc597e92c26af,automotivo,460,2620,20,500,160,160,120,9
5efb4125102dcaa9a937dc2002c96aba,eletrodomesticos,540,1560,10,4000,550,130,120,0
bb08ae1ab72eab2720e31508966b7742,livros_tecnicos,240,24720,10,2500,210,20,140,0
6a73bd4563b3f205e24c101f9a3c0d14,cama_mesa_banho,460,1160,10,3500,400,40,300,1
386eebb43722ab502f04f7900bd2451b,beleza_saude,450,22310,30,1170,150,40,120,2
614dd74b96d1a51792de2d9a3475145a,fashion_bolsas_e_acessorios,240,4740,40,5000,160,120,160,0
d7fca8718416c61d99e75a1d0129e822,eletronicos,270,8390,30,3000,160,20,110,0
8bdd0de5a3c80c06473456b077c17653,cama_mesa_banho,560,1220,30,8000,220,130,160,1
80e9d618cc71f5eed806b81bd62c38e4,utilidades_domesticas,600,4940,20,51000,360,160,460,0
e966b10d5690d77bfc03cef8f9a26d57,pet_shop,490,7120,10,1500,180,180,150,0
463eeb3db6fefe01fc8f4d3bb00bc018,pet_shop,550,12280,30,3000,320,70,170,0
802c5db7d7c05d87d41f83f6b0f19e34,beleza_saude,290,7550,10,13500,250,250,200,2
05d0a8e2bd6c40610cf28932d9a796ff,moveis_decoracao,540,5940,10,5000,190,110,120,4
a3e66bab3c2ca507ddb970a748ed740b,esporte_lazer,490,8910,10,2500,160,160,160,3
9e18e70b32c00d98cc4cb4314dfef5dd,papelaria,340,2450,30,11000,420,200,310,0
1c9c1e9c68e2311f81258433b7e0092b,moveis_decoracao,430,34380,10,10000,410,230,250,4
d192ac5bf8aba3337a65b551375445a3,esporte_lazer,490,2160,50,4500,250,150,200,3
890b077b34b5d22c8c56d60536ab9e75,esporte_lazer,510,26480,10,1750,180,160,160,3
61163b3973f637171715b4698c9df7f9,bebes,600,4430,20,11000,340,280,210,0
500e3950a78a1d326f2bf3dc389799c2,fashion_bolsas_e_acessorios,490,3810,50,1500,160,50,110,0
276d4fcbcec8b8cdb8c373d5ee67e9db,beleza_saude,300,6730,20,5750,180,110,160,2
07fd41c7a725529fe1213508557e0f4b,perfumaria,360,3620,10,7000,200,200,300,0
420db7fc556a05b1cdf665a103f9ce6b,moveis_decoracao,630,6910,60,68500,460,310,350,4
0657f64d203d600602279807d6cb1dd8,beleza_saude,380,5540,10,16000,350,110,170,2
ed836edc15625c202f6ba85dbbe95c3a,relogios_presentes,590,5640,30,2000,160,20,110,6
e56d3d5361cb47c1947155ab5ffeb400,brinquedos,400,12350,30,2500,200,50,300,0
baff5f5a048f514e921ea530c4a7a814,moveis_decoracao,310,2220,20,4500,160,400,300,4
d7de6f5b1c0d552167bd5a8d4b45f6da,moveis_decoracao,500,8840,30,61500,380,120,270,4
ca3d8213acc967dd4e7c85c05406f71f,perfumaria,470,1590,10,3900,220,110,160,0
a578af9e0a32506a9bd6239a50cf928b,telefonia,520,30710,40,4120,170,130,130,7
6217dab6fce05a4924116e90d7f301c1,informatica_acessorios,540,3090,10,10000,360,220,250,5
a3e8b232951525e76e82577bd3729173,bebes,330,6090,20,5000,360,70,250,0
886208eeba914fad42127271385d66f0,telefonia,470,5940,20,1750,190,50,110,7
5c02e160e085328cf3228d73bf180342,beleza_saude,360,6840,10,6000,210,140,140,2
a7d3d3e064f3d5311563df3318983165,moveis_decoracao,400,3650,20,13500,360,50,300,4
0130c4375ccbe30dbfa676abd076a056,utilidades_domesticas,590,16870,30,10380,400,360,130,0
4bca3c346db930193289def4c4c14016,esporte_lazer,540,20200,20,14000,270,270,180,3
8a443635fdf9759915c9be5be2e3b862,cama_mesa_banho,580,1890,10,14000,460,20,360,1
0c174d2242336a2b7d7ccbacfea4ba2a,consoles_games,260,14490,10,2000,200,30,180,0
366fc6db2f1be11fe79d739bc5c69799,cama_mesa_banho,560,2110,10,1950,320,40,230,1
b0fd8a13c803e88ed77e3bfdb763afca,esporte_lazer,490,10130,10,4000,200,70,140,3
00d2add85b1f5aba6bb3d5d977314e25,casa_construcao,600,9350,10,90500,560,260,280,0
3d9bbe6e6d8c6dd8ba6e728f2586e510,beleza_saude,600,4990,10,2730,160,130,140,2
7957db057ee41836617b2ad71e367756,eletronicos,300,7030,10,2000,200,200,200,0
d2b42ba1cc7c04d6f6e4ea54392b95fa,eletronicos,600,3180,10,1500,250,70,160,0
1f13ebbc80d3713a1abdd12696605956,consoles_games,570,7990,10,7750,290,210,250,0
05f97ad4ce078ed1de8882e1824eb07f,brinquedos,460,6410,60,8000,410,150,240,0
09ebc052c8e265f5ea1e86320c049322,moveis_decoracao,400,2490,40,72500,620,60,620,4
58dd922cad1a0d8aa9e2eb27ebfbf1d9,cama_mesa_banho,600,4960,20,9000,500,110,110,1
827f677ed9cd1e18a5f4e8ecd4eb7489,telefonia,420,3510,10,2000,190,30,110,7
1dd85d42702d499bdccd33e6e3227a61,cama_mesa_banho,440,1220,10,12000,450,100,150,1
d1a7aa885550f1d6803bd8edff173851,informatica_acessorios,410,3710,20,51500,510,150,400,5
44e086c4a977f37a888627b43880586c,instrumentos_musicais,600,2340,10,6000,200,200,200,0
518ef5de2c2b3a255e326a4594ba15d9,cama_mesa_banho,270,3290,20,8000,360,80,160,1
e868c0f77a736432fd2f4f905858ef26,informatica_acessorios,340,2320,10,14250,230,180,180,5
0c44cf18fca971245b41119ce72861c0,papelaria,470,22040,30,2000,160,100,110,0
97c57b8428f6b7a7597248a02938681d,moveis_escritorio,510,22500,10,114000,580,210,570,0
61c3baf8e492c73dddd8f0d972e1646c,automotivo,600,7030,50,48500,470,190,230,9
17a1211f690515d1adf3300cd6278354,informatica_acessorios,480,2130,10,3500,160,80,110,5
86ba3443f971ab0ff1381a973274f2a5,relogios_presentes,500,10340,10,3000,180,130,160,6
cba349479be1ad9d22de887037ac57ca,eletroportateis,380,840,10,8000,160,450,350,0
21767347dfdabbe42b3ca5846a4cdb48,relogios_presentes,540,4460,20,2770,230,150,230,6
96f6baf4d6a2f7c90932573600903489,casa_conforto,300,5030,10,7000,180,120,180,0
8a8e4166f51f98d56dfe007218a11a0e,esporte_lazer,440,3050,30,15070,280,110,210,3
c7396c42f79c6c1d83da76a1465dde73,fashion_bolsas_e_acessorios,290,8060,10,1000,160,50,160,0
300469628605afcf5cc9759fb4cffc02,papelaria,580,2050,30,2500,240,70,140,0
f614b080b510187124d5e964cb35584a,moveis_decoracao,540,20750,20,6000,680,80,130,4
9853476587e82bdf31cd50479173e1c3,beleza_saude,580,13230,10,6750,160,140,150,2
2947c2678aab0b7bfc86dd062d9c3318,perfumaria,360,4120,10,5320,190,170,170,0
ab674fcb1f06bd16dfbca8d91f016391,moveis_decoracao,420,14780,10,3000,160,20,110,4
266bd39cb9a2ea456f82d4175e6306c4,esporte_lazer,440,9790,20,71500,900,200,250,3
77cad52aa444e612b99517bebbb4abb2,pet_shop,630,14510,20,12500,350,200,450,0
314fa2ee03eff6af10bc8f7ff0c4dc9f,cama_mesa_banho,490,1150,10,11000,450,250,350,1
7ca498260c343bafc4596d101ec12490,papelaria,530,3670,10,23430,320,390,350,0
2433506ade95efcd559a351c7bc682a0,automotivo,600,720,10,2000,240,50,160,9
62bfda7b1a58cc9a485cb563b99ea48f,esporte_lazer,570,5860,10,1000,240,50,160,3
5f47bed9e5b0a01f44ce1ae93da98e70,cama_mesa_banho,550,1220,10,6000,200,20,150,1
ee37349d258101b9d573a256d1401ff7,esporte_lazer,460,7650,10,19960,860,170,180,3
9d32095f76b97762307e86cfc18dd7a0,cama_mesa_banho,380,2130,20,4000,250,90,190,1
769cc5a32d4e6c7710013f35a73d45e9,esporte_lazer,610,2110,40,11000,320,50,300,3
5274be797b84797764c9199c5312240c,brinquedos,460,9270,20,13540,260,270,340,0
423b4247c8b7aebba33787ceb34103ae,automotivo,500,10630,30,1500,250,30,140,9
7ac92e616265ecb6de1477bd80277509,automotivo,390,2120,20,10000,190,190,140,9
010f24a605e8431fc68562e597f80d63,informatica_acessorios,200,1530,30,5000,160,150,150,5
c69ba46dec8f8fe69ba08a6e8cc6ef05,brinquedos,400,5540,10,5000,280,80,160,0
e7d728118de5526bed85eb0b2ad26216,casa_construcao,250,4910,10,4000,350,100,250,0
ea4cc93c84021f3d58e6afb54300c82a,utilidades_domesticas,110,2140,20,4500,300,300,170,0
977fbe809f12dd0f62698fb90d671b67,utilidades_domesticas,580,4450,10,139500,400,700,400,0
ee8ac61007ef85514383c4286df83fe7,telefonia,490,3910,20,2000,190,40,110,7
103aed057190376889bc9e796affa24e,bebes,340,13550,40,3320,160,160,150,0
e30d5b80f5e85b8f9e7c627b5d594b38,perfumaria,550,3470,30,10000,330,160,200,0
c7963f30536d39f982fe6af66ab3e89b,automotivo,500,8150,20,1000,200,60,170,9
7d70db7420b99e2b74c6d4277860c327,papelaria,540,3420,10,5000,200,500,400,0
037a23831f142c505b119215d92eaf7e,moveis_escritorio,620,11390,10,89000,530,500,160,0
93d2aa0c31c4bdfe9d71ae5b1df30287,informatica_acessorios,600,8010,10,10200,230,170,280,5
441b81eac0773c6ed4ec1e1fb42ebba5,papelaria,440,8930,100,16000,320,520,190,0
f125e27b53e319685161d2b99f637ff7,ferramentas_jardim,370,21740,50,70000,410,120,300,8
88cb48d5db69a7413a20a707e25ec2d6,esporte_lazer,550,11700,10,8500,400,280,250,3
e5249837b36a63c71e6708fd6a1fdc6f,telefonia,500,5540,10,2000,180,30,110,7
7aa95fc2760624a5770b5ae65a429605,moveis_escritorio,560,23240,10,139500,580,200,580,0
531e80cf1d0a71c020c1814e474a2045,cama_mesa_banho,530,18140,10,16500,280,250,110,1
0d8ce3ada96b62b2dd49290fceb45d0f,construcao_ferramentas_ferramentas,470,2480,30,27080,290,170,170,0
49a4868ed73389c051a0da7af4bd7a2e,pet_shop,300,7060,10,95500,600,200,460,0
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,570,3640,20,8000,450,100,340,1
5f00c50de3d989194f0439e343480372,cama_mesa_banho,550,4860,10,13500,400,50,300,1
1c33c71830d320620439a3236a1c4ae1,livros_interesse_geral,540,29310,30,22000,190,260,110,0
cee7741dd613113d6b633ba89444d34e,relogios_presentes,570,5430,20,2170,180,140,140,6
1a264b7839c199ba4df21d5284492650,automotivo,440,13350,10,2500,180,110,140,9
89a85fb039d401c099e30c569a6f2e07,automotivo,520,3130,10,52000,410,190,410,9
701ecef2b9b7bc7890d896dd1a691656,eletronicos,470,11400,30,1000,160,70,110,0
7ea0b63dc9b8264702f2d2c1533fb4ae,telefonia,580,17230,10,1000,170,100,170,7
2a6d3f9c3a96e62e0ca38559cbf6410b,eletronicos,410,3180,10,1250,210,130,180,0
f47aba0548334576be219248646ff695,brinquedos,580,7510,30,9000,210,250,210,0
9e982c02ee2aca70d2bcd8799a2487d2,construcao_ferramentas_construcao,450,11440,10,101000,480,340,370,0
23418e5faa9e642e928573220878a432,automotivo,570,2990,30,1000,240,20,170,9
d3cf7fe35b7cc7ebaa5609b58b469d2f,eletronicos,520,6320,30,9000,700,200,200,0
b0c61d992e2adf05e5281a2d7f524a1f,utilidades_domesticas,540,3500,40,2000,200,100,150,0
e2bab04d6a471ed7a3629fbe2a64b55a,perfumaria,510,9500,10,3000,160,190,140,0
029e44e66d4690b45077bee6d76799f6,brinquedos,510,3920,20,5000,210,100,150,0
a3648c962d60ced36f589f0500cdcb60,automotivo,570,14610,10,1000,160,270,150,9
cba32576375902a87170bedaed045b71,bebes,580,18820,40,114670,350,570,520,0
1190eb246390ebf377a858260f546a98,relogios_presentes,550,7500,10,5000,200,130,130,6
74bd9013adb0ac25ef24d1521f426ccb,cama_mesa_banho,380,4140,20,9170,430,130,280,1
b4ce8d32dea944f1720681420c4cd5ef,cama_mesa_banho,580,5600,10,20500,430,110,350,1
571e2f5577f9e5ac24fc2a1daee8924d,moveis_decoracao,630,9100,20,156000,260,180,860,4
c355107c94aa24d4c2759b22041fa325,informatica_acessorios,410,1380,20,1000,160,40,140,5
5b2a0acb44aa8701a7b2ae662c51b3f9,eletronicos,490,5950,20,4730,190,100,150,0
12587360502d12268a9841080015d52a,relogios_presentes,470,7160,20,2000,160,120,120,6
acd8d7f70cb01e9251e4da67e8813ffd,moveis_sala,320,7870,10,122000,330,100,930,0
b8fbd66f1621afeb9c510b4b9705a5b9,bebes,560,21350,30,15000,420,220,370,0
14d6a43dc8ec3b5e86ef500845374ebd,beleza_saude,520,15920,10,24000,180,300,180,2
7634da152a4610f1595efa32f14722fc,perfumaria,420,4800,10,2000,160,100,150,0
70ee18fa7f4c08a0d334497bf8969f59,eletronicos,520,4760,30,2000,230,50,180,0
e07cf6c8c490ceac43740740459d87ff,telefonia,280,2510,10,1500,180,100,110,7
c2bd6687fd8abe764233efb9c4a3c27d,cool_stuff,360,13490,10,7000,320,320,160,0
9e93b2c4cb5eea05e75a481c129b104d,automotivo,420,2910,20,3000,160,30,110,9
5299e0a0336b5839e2a0ccb0d3d589d1,artes,420,1980,10,6500,500,60,350,0
cdac6f1d43b36d6f681eafe6bfd37ce2,esporte_lazer,410,8770,10,11340,290,220,230,3
232f608487cd2ed6669631eb468f2ed0,cool_stuff,470,4090,20,9000,200,200,200,0
25d2c18566cb8238ee65ecb9ac0f701b,automotivo,600,12270,10,141000,680,180,380,9
499152ec860819480e1b2d5598d1e29f,automotivo,580,6950,60,70750,560,110,320,9
e53439e32b15b04bee8c938b0b85b605,relogios_presentes,380,8630,10,2850,220,60,150,6
73bec5d175955a5bfe85c10e9431dc46,relogios_presentes,450,5640,10,3500,220,140,270,6
7ae27ce0834f80f4e3779fd06ca9ce83,beleza_saude,370,10960,10,10500,170,140,160,2
b5973136cdf32af9a89515d15dc370b5,eletrodomesticos,580,1270,20,123000,350,460,350,0
6b119e825230e877b98f89b47081bc52,fashion_bolsas_e_acessorios,600,4030,40,1500,160,90,200,0
cd0b48da951206bf66d438924bab6059,ferramentas_jardim,460,10320,10,18000,300,100,200,8
8cc117b0bec16e2f0b683e40846ad09c,cama_mesa_banho,500,7480,10,8500,160,100,160,1
cdc67f292e1e8ca492ec7b16ab5bf299,cama_mesa_banho,550,1170,20,8000,600,80,600,1
0a9bdadab17a9b0f258f64d11a0adf7b,moveis_decoracao,370,10900,10,74800,530,480,260,4
c720882f86c24eb747a91aeff4b891c2,automotivo,400,11220,10,33000,570,570,130,9
dd1d87b703e4d762b3ecbb5146295361,automotivo,410,2660,10,2790,150,100,170,9
23e8448e7eec38d57985dcd09a3d563d,bebes,570,4080,30,2000,160,60,110,0
058b372f969b59e8c4a27e224243909c,papelaria,520,900,20,56500,200,300,200,0
c8a4cbaafa1f0579063ec64cf40ae153,automotivo,540,1970,10,1500,250,100,160,9
0f40837cdd9606e43215010f9e8fce41,brinquedos,390,6180,10,16000,400,110,350,0
0bed2811f66d80c67e51d3d9a5127233,telefonia,410,6890,10,1000,240,20,180,7
0bb7cb61f1957f79dac582ab66ccdc1f,utilidades_domesticas,450,5610,20,5530,180,90,150,0
0c3e039a06ef40bce9a30c05a247f77e,moveis_decoracao,530,2080,10,5750,260,160,140,4
2af11c7fa2cc165b8abc3a92127a2710,automotivo,450,1870,10,1000,200,130,150,9
eafcf8d34ca443153c06cf1f6ee22d0f,informatica_acessorios,500,1440,20,1000,160,80,110,5
aeb2e29472cc0ee1cd8711e8b7c0bf47,esporte_lazer,470,4140,10,7000,480,150,320,3
ef861dd8ed8359232c38b41e4249d55c,papelaria,560,970,30,5500,200,300,200,0
3354a4e684f5e7199f9407db70ccd92b,cool_stuff,520,8470,30,12000,420,250,150,0
99dd027298fab106f907e554d5378825,papelaria,510,2860,30,1000,200,200,200,0
d76371ba8d578341888d9c3d61ee90f5,beleza_saude,550,3260,10,6500,190,170,150,2
84d31006cea641457f23b4a720582bde,beleza_saude,400,14690,30,10500,180,210,270,2
919b08607e72077425654ac5fc0b5528,moveis_decoracao,560,2790,20,172500,550,300,550,4
850f537929d425dbb9459865fdc41fbd,automotivo,500,4420,10,12000,400,100,400,9
6156141755987eaf93bc9b959601db45,bebes,500,3310,10,138000,650,350,550,0
54c9eeb3eec23150e817e2048c9c4c31,informatica_acessorios,520,2180,10,8000,340,150,190,5
d4fe034cde911805af12724d73fde7e0,cama_mesa_banho,530,8670,10,11000,200,160,200,1
c878f779306161bdbc043977329a9082,informatica_acessorios,440,2630,10,1000,160,30,140,5
042535091ac9e946489c2155a0392c47,utilidades_domesticas,230,1620,10,3000,200,40,190,0
6e9c52b407fea24064f7ab2b144fbf8c,bebes,560,13950,70,135750,710,810,440,0
6f657bbc44514ab511c65b891301208d,utilidades_domesticas,580,17820,10,12500,220,360,220,0
6a6bdb7ebf4bcc4695ca0cbf9b35308f,telefonia,450,2690,60,2000,160,210,110,7
417c36fe8603e10f20aba1359eb8e2f4,eletroportateis,510,22730,10,5000,300,190,170,0
c1cf8f51eac90b1ff478250b3d35c37b,esporte_lazer,570,3260,20,2800,340,130,130,3
df4566130f96bba07730095eef42389e,moveis_cozinha_area_de_servico_jantar_e_jardim,520,9730,80,300000,800,530,530,0
bab7ff9abbcc13690a62d015f2ca8e44,informatica_acessorios,430,2690,10,2500,300,70,200,5
9faadcbfeed012c5a26f8cda328af7f7,cool_stuff,540,16750,10,10000,220,120,240,0
fbb63264ad9777810766ae4bed802224,fashion_bolsas_e_acessorios,540,13820,10,2000,160,20,110,0
af3397b442ec6b95e314ee7a286905fb,informatica_acessorios,490,2350,20,2000,600,160,110,5
6fa3c1e1bd22cd9f9c3d07f0be351d38,brinquedos,320,2340,10,3000,170,100,120,0
1909929bf0f282504162cf7e8290c4bd,esporte_lazer,580,15460,50,62500,480,210,320,3
893c4e4b07dcb5a590645ddeb8894cb5,moveis_cozinha_area_de_servico_jantar_e_jardim,600,1370,10,169000,400,300,400,0
234d0c9586a851ff11033aedd13c1837,perfumaria,570,5120,10,7440,190,140,130,0
65803a899ace1acd56cbb80caeabc936,alimentos_bebidas,420,22680,60,32500,280,160,160,0
7c03e2562178adecc404571f7c52db4e,ferramentas_jardim,590,13670,10,2500,220,60,110,8
2098d8789ee89ca57f6c50977b4ab962,relogios_presentes,320,3980,40,3000,160,50,110,6
7e79042d2bfd50df12f3a4bfff5c43b4,instrumentos_musicais,590,9640,90,9000,160,60,260,0
f71493db6e7483d84f937e1d15eddb38,brinquedos,440,6690,20,7000,200,300,300,0
fad4c004f68304a86535ea71c79cfaa4,ferramentas_jardim,430,690,20,14000,160,110,110,8
7c888c2f683671fce1d3a9db421ab15e,moveis_decoracao,430,5080,10,7000,200,150,200,4
d07c0177e489e871713b83a518446ac7,utilidades_domesticas,560,8690,10,17500,300,300,300,0
dc4a245b2972be4b4735dc079693d185,utilidades_domesticas,260,2610,10,8500,350,100,110,0
4689718bc1b839a9baeaa91d2c278598,cama_mesa_banho,420,10420,60,33000,500,150,400,1
49feeab25d6531f4bbd4e9e7c926cf36,fashion_bolsas_e_acessorios,480,7310,10,2000,160,20,110,0
9abef3ac1829af69f004c3dcbba958d9,esporte_lazer,460,12830,10,22000,200,200,200,3
a1b35ee994b8c571119976c30aa07efe,beleza_saude,560,9150,10,2000,180,90,120,2
ff4f5b008c32f80c3f952b2b56a28e04,brinquedos,430,6400,20,16000,380,260,400,0
64ebd99011a464d8ad8c12e9587038f6,construcao_ferramentas_construcao,590,9460,30,5000,310,40,160,0
3a002b488f85e2b30838e413c9241f18,utilidades_domesticas,380,10160,10,4000,250,150,200,0
d41e71b34a15f8bc2c7ed84561ebb600,informatica_acessorios,440,8700,20,9000,300,60,230,5
15c6285354cb4294fba984d48fd19805,bebidas,280,9320,10,14000,250,250,250,0
